"","bin","chr","start","end","Id","mean"
"41209",2176,"Sabin2ref",2151,2201,"132110",8030.24
"41210",2226,"Sabin2ref",2201,2251,"132110",7467.08
"41211",2276,"Sabin2ref",2251,2301,"132110",6597.56
"41212",2326,"Sabin2ref",2301,2351,"132110",5352.52
"41213",2376,"Sabin2ref",2351,2401,"132110",4433.02
"41214",2426,"Sabin2ref",2401,2451,"132110",3430.5
"41215",2476,"Sabin2ref",2451,2501,"132110",3112.76
"41216",2526,"Sabin2ref",2501,2551,"132110",2902.1
"41217",2576,"Sabin2ref",2551,2601,"132110",2836.72
"41218",2626,"Sabin2ref",2601,2651,"132110",2685.76
"41219",2676,"Sabin2ref",2651,2701,"132110",2738.16
"41220",2726,"Sabin2ref",2701,2751,"132110",2857.3
"41221",2776,"Sabin2ref",2751,2801,"132110",3084.42
"41222",2826,"Sabin2ref",2801,2851,"132110",3151.2
"41223",2876,"Sabin2ref",2851,2901,"132110",2957.88
"41224",2926,"Sabin2ref",2901,2951,"132110",2824.7
"41225",2976,"Sabin2ref",2951,3001,"132110",2712.36
"41226",3026,"Sabin2ref",3001,3051,"132110",2642.54
"41227",3076,"Sabin2ref",3051,3101,"132110",2815.88
"41228",3126,"Sabin2ref",3101,3151,"132110",2934.32
"41229",3176,"Sabin2ref",3151,3201,"132110",2992.64
"41230",3226,"Sabin2ref",3201,3251,"132110",3019.5
"41231",3276,"Sabin2ref",3251,3301,"132110",4167.26
"41232",3326,"Sabin2ref",3301,3351,"132110",5314.78
"41233",3376,"Sabin2ref",3351,3401,"132110",6299.08
"41234",3426,"Sabin2ref",3401,3451,"132110",7129.78
"41235",3476,"Sabin2ref",3451,3501,"132110",7668.84
"41236",3526,"Sabin2ref",3501,3551,"132110",7603.36
"41237",3576,"Sabin2ref",3551,3601,"132110",7820.14
"41238",3626,"Sabin2ref",3601,3651,"132110",7998.02
"41239",3676,"Sabin2ref",3651,3701,"132110",7862.7
"41240",3726,"Sabin2ref",3701,3751,"132110",7802.22
"41241",3776,"Sabin2ref",3751,3801,"132110",7824.58
"41242",3826,"Sabin2ref",3801,3851,"132110",7998.3
"41243",3876,"Sabin2ref",3851,3901,"132110",8029.44
"41244",3926,"Sabin2ref",3901,3951,"132110",7948.68
"41245",3976,"Sabin2ref",3951,4001,"132110",7443.22
"41246",4026,"Sabin2ref",4001,4051,"132110",6785.26
"41247",4076,"Sabin2ref",4051,4101,"132110",6044.18
"41248",4126,"Sabin2ref",4101,4151,"132110",5518.9
"41249",4176,"Sabin2ref",4151,4201,"132110",5644.98
"41250",4226,"Sabin2ref",4201,4251,"132110",5808.34
"41251",4276,"Sabin2ref",4251,4301,"132110",5822.42
"41252",4326,"Sabin2ref",4301,4351,"132110",5452.54
"41253",4376,"Sabin2ref",4351,4401,"132110",5567.3
"41254",4426,"Sabin2ref",4401,4451,"132110",5423.38
"41255",4476,"Sabin2ref",4451,4501,"132110",5446.24
"41256",4526,"Sabin2ref",4501,4551,"132110",5454.32
"41257",4576,"Sabin2ref",4551,4601,"132110",5722.16
"41258",4626,"Sabin2ref",4601,4651,"132110",5854.52
"41259",4676,"Sabin2ref",4651,4701,"132110",5754.58
"41260",4726,"Sabin2ref",4701,4751,"132110",5685.98
"41261",4776,"Sabin2ref",4751,4801,"132110",5632.5
"41262",4826,"Sabin2ref",4801,4851,"132110",5707.94
"41263",4876,"Sabin2ref",4851,4901,"132110",5719.58
"41264",4926,"Sabin2ref",4901,4951,"132110",6033.86
"41265",4976,"Sabin2ref",4951,5001,"132110",6180.56
"41266",5026,"Sabin2ref",5001,5051,"132110",6889.16
"41267",5076,"Sabin2ref",5051,5101,"132110",7197.06
"41268",5126,"Sabin2ref",5101,5151,"132110",7890.9
"41269",5176,"Sabin2ref",5151,5201,"132110",8417.98
"41270",5226,"Sabin2ref",5201,5251,"132110",8908.96
"41271",5276,"Sabin2ref",5251,5301,"132110",8831.94
"41272",5326,"Sabin2ref",5301,5351,"132110",8840.7
"41273",5376,"Sabin2ref",5351,5401,"132110",8695.78
"41274",5426,"Sabin2ref",5401,5451,"132110",8530.04
"41275",5476,"Sabin2ref",5451,5501,"132110",8668.72
"41276",5526,"Sabin2ref",5501,5551,"132110",8885.62
"41277",5576,"Sabin2ref",5551,5601,"132110",8877.72
"41278",5626,"Sabin2ref",5601,5651,"132110",8450.54
"41279",5676,"Sabin2ref",5651,5701,"132110",7609
"41280",5726,"Sabin2ref",5701,5751,"132110",6392.78
"41281",5776,"Sabin2ref",5751,5801,"132110",5081.82
"41282",5826,"Sabin2ref",5801,5851,"132110",3625.98
"41283",5876,"Sabin2ref",5851,5901,"132110",2935.78
"41284",5926,"Sabin2ref",5901,5951,"132110",3023.46
"41285",5976,"Sabin2ref",5951,6001,"132110",3182.22
"41286",6026,"Sabin2ref",6001,6051,"132110",3340.62
"41287",6076,"Sabin2ref",6051,6101,"132110",3430.28
"41288",6126,"Sabin2ref",6101,6151,"132110",3409.68
"41289",6176,"Sabin2ref",6151,6201,"132110",3343.32
"41290",6226,"Sabin2ref",6201,6251,"132110",3314.24
"41291",6276,"Sabin2ref",6251,6301,"132110",3316.88
"41292",6326,"Sabin2ref",6301,6351,"132110",3371.24
"41293",6376,"Sabin2ref",6351,6401,"132110",3451.5
"41294",6426,"Sabin2ref",6401,6451,"132110",3540.44
"41295",6476,"Sabin2ref",6451,6501,"132110",3687.48
"41296",6526,"Sabin2ref",6501,6551,"132110",3573.82
"41297",6576,"Sabin2ref",6551,6601,"132110",3447.78
"41298",6626,"Sabin2ref",6601,6651,"132110",3235.64
"41299",6676,"Sabin2ref",6651,6701,"132110",3162.74
"41300",6726,"Sabin2ref",6701,6751,"132110",3154.1
"41301",6776,"Sabin2ref",6751,6801,"132110",3269.86
"41302",6826,"Sabin2ref",6801,6851,"132110",3388.68
"41303",6876,"Sabin2ref",6851,6901,"132110",3429.1
"41304",6926,"Sabin2ref",6901,6951,"132110",3434.76
"41305",6976,"Sabin2ref",6951,7001,"132110",3226.02
"41306",7026,"Sabin2ref",7001,7051,"132110",3248.58
"41307",7076,"Sabin2ref",7051,7101,"132110",3149.28
"41308",7126,"Sabin2ref",7101,7151,"132110",3264.64
"41309",7176,"Sabin2ref",7151,7201,"132110",2915.14
"41310",7226,"Sabin2ref",7201,7251,"132110",2315.28
"41311",7276,"Sabin2ref",7251,7301,"132110",1672.46
"41312",7326,"Sabin2ref",7301,7351,"132110",1066.2
"41313",7376,"Sabin2ref",7351,7401,"132110",311.14
"41314",3926,"Sabin2ref",3901,3951,"132113",265.86
"41315",3976,"Sabin2ref",3951,4001,"132113",314.04
"41316",4026,"Sabin2ref",4001,4051,"132113",300.48
"41317",4076,"Sabin2ref",4051,4101,"132113",234.28
"41318",4826,"Sabin2ref",4801,4851,"132113",273.24
"41319",4876,"Sabin2ref",4851,4901,"132113",400.68
"41320",4926,"Sabin2ref",4901,4951,"132113",536.24
"41321",4976,"Sabin2ref",4951,5001,"132113",652.48
"41322",5026,"Sabin2ref",5001,5051,"132113",884.1
"41323",5076,"Sabin2ref",5051,5101,"132113",1071.94
"41324",5126,"Sabin2ref",5101,5151,"132113",1239.52
"41325",5176,"Sabin2ref",5151,5201,"132113",1450
"41326",5226,"Sabin2ref",5201,5251,"132113",1599.14
"41327",5276,"Sabin2ref",5251,5301,"132113",1575.36
"41328",5326,"Sabin2ref",5301,5351,"132113",1558.32
"41329",5376,"Sabin2ref",5351,5401,"132113",1524.78
"41330",5426,"Sabin2ref",5401,5451,"132113",1476.1
"41331",5476,"Sabin2ref",5451,5501,"132113",1439.98
"41332",5526,"Sabin2ref",5501,5551,"132113",1440.4
"41333",5576,"Sabin2ref",5551,5601,"132113",1477.9
"41334",5626,"Sabin2ref",5601,5651,"132113",1437.86
"41335",5676,"Sabin2ref",5651,5701,"132113",1266.54
"41336",5726,"Sabin2ref",5701,5751,"132113",1076.48
"41337",5776,"Sabin2ref",5751,5801,"132113",894.8
"41338",5826,"Sabin2ref",5801,5851,"132113",599.62
"41339",5876,"Sabin2ref",5851,5901,"132113",455.24
"41340",5926,"Sabin2ref",5901,5951,"132113",480.48
"41341",5976,"Sabin2ref",5951,6001,"132113",499.16
"41342",6026,"Sabin2ref",6001,6051,"132113",518.46
"41343",6076,"Sabin2ref",6051,6101,"132113",524
"41344",6126,"Sabin2ref",6101,6151,"132113",517.82
"41345",6176,"Sabin2ref",6151,6201,"132113",491.72
"41346",6226,"Sabin2ref",6201,6251,"132113",464
"41347",6276,"Sabin2ref",6251,6301,"132113",438.64
"41348",6326,"Sabin2ref",6301,6351,"132113",445.56
"41349",6376,"Sabin2ref",6351,6401,"132113",443.68
"41350",6426,"Sabin2ref",6401,6451,"132113",443.74
"41351",6476,"Sabin2ref",6451,6501,"132113",495.8
"41352",6526,"Sabin2ref",6501,6551,"132113",508.5
"41353",6576,"Sabin2ref",6551,6601,"132113",498.24
"41354",6626,"Sabin2ref",6601,6651,"132113",448.96
"41355",6676,"Sabin2ref",6651,6701,"132113",441.74
"41356",6726,"Sabin2ref",6701,6751,"132113",416.08
"41357",6776,"Sabin2ref",6751,6801,"132113",420.22
"41358",6826,"Sabin2ref",6801,6851,"132113",467.46
"41359",6876,"Sabin2ref",6851,6901,"132113",484.3
"41360",6926,"Sabin2ref",6901,6951,"132113",496.26
"41361",6976,"Sabin2ref",6951,7001,"132113",468.66
"41362",7026,"Sabin2ref",7001,7051,"132113",471.16
"41363",7076,"Sabin2ref",7051,7101,"132113",446.26
"41364",7126,"Sabin2ref",7101,7151,"132113",471.46
"41365",7176,"Sabin2ref",7151,7201,"132113",395.8
"41366",7226,"Sabin2ref",7201,7251,"132113",327.18
"41367",7276,"Sabin2ref",7251,7301,"132113",230.18
"41368",1476,"Sabin2ref",1451,1501,"132115",210.38
"41369",1526,"Sabin2ref",1501,1551,"132115",904.46
"41370",1576,"Sabin2ref",1551,1601,"132115",1450.22
"41371",1626,"Sabin2ref",1601,1651,"132115",2061.04
"41372",1676,"Sabin2ref",1651,1701,"132115",2646.84
"41373",1726,"Sabin2ref",1701,1751,"132115",2996.48
"41374",1776,"Sabin2ref",1751,1801,"132115",3082.12
"41375",1826,"Sabin2ref",1801,1851,"132115",3090.28
"41376",1876,"Sabin2ref",1851,1901,"132115",3111.74
"41377",1926,"Sabin2ref",1901,1951,"132115",2892.94
"41378",1976,"Sabin2ref",1951,2001,"132115",2816.8
"41379",2026,"Sabin2ref",2001,2051,"132115",2952.06
"41380",2076,"Sabin2ref",2051,2101,"132115",3122.12
"41381",2126,"Sabin2ref",2101,2151,"132115",3116.14
"41382",2176,"Sabin2ref",2151,2201,"132115",3112.44
"41383",2226,"Sabin2ref",2201,2251,"132115",3125.16
"41384",2276,"Sabin2ref",2251,2301,"132115",3088.04
"41385",2326,"Sabin2ref",2301,2351,"132115",2884.76
"41386",2376,"Sabin2ref",2351,2401,"132115",2883.96
"41387",2426,"Sabin2ref",2401,2451,"132115",2930.16
"41388",2476,"Sabin2ref",2451,2501,"132115",2865.04
"41389",2526,"Sabin2ref",2501,2551,"132115",2626.22
"41390",2576,"Sabin2ref",2551,2601,"132115",2542.46
"41391",2626,"Sabin2ref",2601,2651,"132115",2367.42
"41392",2676,"Sabin2ref",2651,2701,"132115",2463.08
"41393",2726,"Sabin2ref",2701,2751,"132115",2510.7
"41394",2776,"Sabin2ref",2751,2801,"132115",2706.88
"41395",2826,"Sabin2ref",2801,2851,"132115",2769.7
"41396",2876,"Sabin2ref",2851,2901,"132115",2595.28
"41397",2926,"Sabin2ref",2901,2951,"132115",2490.22
"41398",2976,"Sabin2ref",2951,3001,"132115",2385.08
"41399",3026,"Sabin2ref",3001,3051,"132115",2345.58
"41400",3076,"Sabin2ref",3051,3101,"132115",2504.54
"41401",3126,"Sabin2ref",3101,3151,"132115",2676.08
"41402",3176,"Sabin2ref",3151,3201,"132115",2692.16
"41403",3226,"Sabin2ref",3201,3251,"132115",2762.42
"41404",3276,"Sabin2ref",3251,3301,"132115",3816.1
"41405",3326,"Sabin2ref",3301,3351,"132115",4864.84
"41406",3376,"Sabin2ref",3351,3401,"132115",5605.04
"41407",3426,"Sabin2ref",3401,3451,"132115",6248.76
"41408",3476,"Sabin2ref",3451,3501,"132115",6607.34
"41409",3526,"Sabin2ref",3501,3551,"132115",6455.32
"41410",3576,"Sabin2ref",3551,3601,"132115",6571.4
"41411",3626,"Sabin2ref",3601,3651,"132115",6696.6
"41412",3676,"Sabin2ref",3651,3701,"132115",6576.56
"41413",3726,"Sabin2ref",3701,3751,"132115",6514
"41414",3776,"Sabin2ref",3751,3801,"132115",6415.76
"41415",3826,"Sabin2ref",3801,3851,"132115",6624.46
"41416",3876,"Sabin2ref",3851,3901,"132115",6802.26
"41417",3926,"Sabin2ref",3901,3951,"132115",6801.36
"41418",3976,"Sabin2ref",3951,4001,"132115",6369.9
"41419",4026,"Sabin2ref",4001,4051,"132115",5862.2
"41420",4076,"Sabin2ref",4051,4101,"132115",5283.8
"41421",4126,"Sabin2ref",4101,4151,"132115",4880.7
"41422",4176,"Sabin2ref",4151,4201,"132115",4952.54
"41423",4226,"Sabin2ref",4201,4251,"132115",5057.52
"41424",4276,"Sabin2ref",4251,4301,"132115",5115.44
"41425",4326,"Sabin2ref",4301,4351,"132115",4820.32
"41426",4376,"Sabin2ref",4351,4401,"132115",4858.96
"41427",4426,"Sabin2ref",4401,4451,"132115",4775.04
"41428",4476,"Sabin2ref",4451,4501,"132115",4769.66
"41429",4526,"Sabin2ref",4501,4551,"132115",4802.62
"41430",4576,"Sabin2ref",4551,4601,"132115",4985.16
"41431",4626,"Sabin2ref",4601,4651,"132115",5074.8
"41432",4676,"Sabin2ref",4651,4701,"132115",4943.34
"41433",4726,"Sabin2ref",4701,4751,"132115",4817.86
"41434",4776,"Sabin2ref",4751,4801,"132115",4706.44
"41435",4826,"Sabin2ref",4801,4851,"132115",4832.68
"41436",4876,"Sabin2ref",4851,4901,"132115",4781.26
"41437",4926,"Sabin2ref",4901,4951,"132115",5004.06
"41438",4976,"Sabin2ref",4951,5001,"132115",5212.62
"41439",5026,"Sabin2ref",5001,5051,"132115",6127.06
"41440",5076,"Sabin2ref",5051,5101,"132115",6625.98
"41441",5126,"Sabin2ref",5101,5151,"132115",7593.92
"41442",5176,"Sabin2ref",5151,5201,"132115",8384.5
"41443",5226,"Sabin2ref",5201,5251,"132115",8984.34
"41444",5276,"Sabin2ref",5251,5301,"132115",8897.96
"41445",5326,"Sabin2ref",5301,5351,"132115",8877.4
"41446",5376,"Sabin2ref",5351,5401,"132115",8672.2
"41447",5426,"Sabin2ref",5401,5451,"132115",8490.86
"41448",5476,"Sabin2ref",5451,5501,"132115",8755.42
"41449",5526,"Sabin2ref",5501,5551,"132115",8994.32
"41450",5576,"Sabin2ref",5551,5601,"132115",9069.18
"41451",5626,"Sabin2ref",5601,5651,"132115",8738.44
"41452",5676,"Sabin2ref",5651,5701,"132115",7994.24
"41453",5726,"Sabin2ref",5701,5751,"132115",6898.8
"41454",5776,"Sabin2ref",5751,5801,"132115",5905.44
"41455",5826,"Sabin2ref",5801,5851,"132115",4684.38
"41456",5876,"Sabin2ref",5851,5901,"132115",4188.1
"41457",5926,"Sabin2ref",5901,5951,"132115",4278.98
"41458",5976,"Sabin2ref",5951,6001,"132115",4531.92
"41459",6026,"Sabin2ref",6001,6051,"132115",4686.28
"41460",6076,"Sabin2ref",6051,6101,"132115",4784.92
"41461",6126,"Sabin2ref",6101,6151,"132115",4773.56
"41462",6176,"Sabin2ref",6151,6201,"132115",4664.56
"41463",6226,"Sabin2ref",6201,6251,"132115",4548.08
"41464",6276,"Sabin2ref",6251,6301,"132115",4584.66
"41465",6326,"Sabin2ref",6301,6351,"132115",4658.98
"41466",6376,"Sabin2ref",6351,6401,"132115",4688.18
"41467",6426,"Sabin2ref",6401,6451,"132115",4745.24
"41468",6476,"Sabin2ref",6451,6501,"132115",4941.88
"41469",6526,"Sabin2ref",6501,6551,"132115",4812.84
"41470",6576,"Sabin2ref",6551,6601,"132115",4672.54
"41471",6626,"Sabin2ref",6601,6651,"132115",4400.24
"41472",6676,"Sabin2ref",6651,6701,"132115",4356.52
"41473",6726,"Sabin2ref",6701,6751,"132115",4392.96
"41474",6776,"Sabin2ref",6751,6801,"132115",4580.38
"41475",6826,"Sabin2ref",6801,6851,"132115",4800.46
"41476",6876,"Sabin2ref",6851,6901,"132115",4903.7
"41477",6926,"Sabin2ref",6901,6951,"132115",4889.88
"41478",6976,"Sabin2ref",6951,7001,"132115",4574.96
"41479",7026,"Sabin2ref",7001,7051,"132115",4553.94
"41480",7076,"Sabin2ref",7051,7101,"132115",4390.26
"41481",7126,"Sabin2ref",7101,7151,"132115",4493.76
"41482",7176,"Sabin2ref",7151,7201,"132115",3967.24
"41483",7226,"Sabin2ref",7201,7251,"132115",3151.08
"41484",7276,"Sabin2ref",7251,7301,"132115",2236.58
"41485",7326,"Sabin2ref",7301,7351,"132115",1385.5
"41486",7376,"Sabin2ref",7351,7401,"132115",417
"41487",1526,"Sabin2ref",1501,1551,"132118",756.24
"41488",1576,"Sabin2ref",1551,1601,"132118",1290.14
"41489",1626,"Sabin2ref",1601,1651,"132118",1772.92
"41490",1676,"Sabin2ref",1651,1701,"132118",2141.32
"41491",1726,"Sabin2ref",1701,1751,"132118",2515.82
"41492",1776,"Sabin2ref",1751,1801,"132118",2514.68
"41493",1826,"Sabin2ref",1801,1851,"132118",2518.28
"41494",1876,"Sabin2ref",1851,1901,"132118",2595.18
"41495",1926,"Sabin2ref",1901,1951,"132118",2493.54
"41496",1976,"Sabin2ref",1951,2001,"132118",2409.66
"41497",2026,"Sabin2ref",2001,2051,"132118",2491.66
"41498",2076,"Sabin2ref",2051,2101,"132118",2588.78
"41499",2126,"Sabin2ref",2101,2151,"132118",2524.8
"41500",2176,"Sabin2ref",2151,2201,"132118",2498.64
"41501",2226,"Sabin2ref",2201,2251,"132118",2546.98
"41502",2276,"Sabin2ref",2251,2301,"132118",2601.14
"41503",2326,"Sabin2ref",2301,2351,"132118",2473.16
"41504",2376,"Sabin2ref",2351,2401,"132118",2581.36
"41505",2426,"Sabin2ref",2401,2451,"132118",2693.36
"41506",2476,"Sabin2ref",2451,2501,"132118",2673.12
"41507",2526,"Sabin2ref",2501,2551,"132118",2472.3
"41508",2576,"Sabin2ref",2551,2601,"132118",2392.08
"41509",2626,"Sabin2ref",2601,2651,"132118",2229.76
"41510",2676,"Sabin2ref",2651,2701,"132118",2300.66
"41511",2726,"Sabin2ref",2701,2751,"132118",2369.46
"41512",2776,"Sabin2ref",2751,2801,"132118",2539.58
"41513",2826,"Sabin2ref",2801,2851,"132118",2640.86
"41514",2876,"Sabin2ref",2851,2901,"132118",2488.64
"41515",2926,"Sabin2ref",2901,2951,"132118",2447.4
"41516",2976,"Sabin2ref",2951,3001,"132118",2378
"41517",3026,"Sabin2ref",3001,3051,"132118",2245.38
"41518",3076,"Sabin2ref",3051,3101,"132118",2381.2
"41519",3126,"Sabin2ref",3101,3151,"132118",2544.4
"41520",3176,"Sabin2ref",3151,3201,"132118",2543.2
"41521",3226,"Sabin2ref",3201,3251,"132118",2264.18
"41522",3276,"Sabin2ref",3251,3301,"132118",2270
"41523",3326,"Sabin2ref",3301,3351,"132118",2395.58
"41524",3376,"Sabin2ref",3351,3401,"132118",2464.34
"41525",3426,"Sabin2ref",3401,3451,"132118",2507.96
"41526",3476,"Sabin2ref",3451,3501,"132118",2580.2
"41527",3526,"Sabin2ref",3501,3551,"132118",2542.74
"41528",3576,"Sabin2ref",3551,3601,"132118",2601.7
"41529",3626,"Sabin2ref",3601,3651,"132118",2681.96
"41530",3676,"Sabin2ref",3651,3701,"132118",2633.9
"41531",3726,"Sabin2ref",3701,3751,"132118",2641.98
"41532",3776,"Sabin2ref",3751,3801,"132118",2632.64
"41533",3826,"Sabin2ref",3801,3851,"132118",2606.22
"41534",3876,"Sabin2ref",3851,3901,"132118",2583.66
"41535",3926,"Sabin2ref",3901,3951,"132118",2416.3
"41536",3976,"Sabin2ref",3951,4001,"132118",2016.12
"41537",4026,"Sabin2ref",4001,4051,"132118",1463.6
"41538",4076,"Sabin2ref",4051,4101,"132118",775.7
"41539",4126,"Sabin2ref",4101,4151,"132118",254.3
"41540",4976,"Sabin2ref",4951,5001,"132118",256.96
"41541",5026,"Sabin2ref",5001,5051,"132118",1353.68
"41542",5076,"Sabin2ref",5051,5101,"132118",2421.54
"41543",5126,"Sabin2ref",5101,5151,"132118",3489
"41544",5176,"Sabin2ref",5151,5201,"132118",4502.24
"41545",5226,"Sabin2ref",5201,5251,"132118",5050.82
"41546",5276,"Sabin2ref",5251,5301,"132118",4923.14
"41547",5326,"Sabin2ref",5301,5351,"132118",4852
"41548",5376,"Sabin2ref",5351,5401,"132118",4866.7
"41549",5426,"Sabin2ref",5401,5451,"132118",4795.3
"41550",5476,"Sabin2ref",5451,5501,"132118",4922.62
"41551",5526,"Sabin2ref",5501,5551,"132118",5077.58
"41552",5576,"Sabin2ref",5551,5601,"132118",5078.16
"41553",5626,"Sabin2ref",5601,5651,"132118",4963.46
"41554",5676,"Sabin2ref",5651,5701,"132118",4940.64
"41555",5726,"Sabin2ref",5701,5751,"132118",4671.9
"41556",5776,"Sabin2ref",5751,5801,"132118",4516.7
"41557",5826,"Sabin2ref",5801,5851,"132118",4242.92
"41558",5876,"Sabin2ref",5851,5901,"132118",4253.1
"41559",5926,"Sabin2ref",5901,5951,"132118",4272.04
"41560",5976,"Sabin2ref",5951,6001,"132118",4561.96
"41561",6026,"Sabin2ref",6001,6051,"132118",4699.86
"41562",6076,"Sabin2ref",6051,6101,"132118",4790.34
"41563",6126,"Sabin2ref",6101,6151,"132118",4786.32
"41564",6176,"Sabin2ref",6151,6201,"132118",4691.3
"41565",6226,"Sabin2ref",6201,6251,"132118",4664.3
"41566",6276,"Sabin2ref",6251,6301,"132118",4629.18
"41567",6326,"Sabin2ref",6301,6351,"132118",4772.48
"41568",6376,"Sabin2ref",6351,6401,"132118",4990.8
"41569",6426,"Sabin2ref",6401,6451,"132118",5016.26
"41570",6476,"Sabin2ref",6451,6501,"132118",5085.54
"41571",6526,"Sabin2ref",6501,6551,"132118",4937.42
"41572",6576,"Sabin2ref",6551,6601,"132118",4863.36
"41573",6626,"Sabin2ref",6601,6651,"132118",4576.2
"41574",6676,"Sabin2ref",6651,6701,"132118",4511.3
"41575",6726,"Sabin2ref",6701,6751,"132118",4563.22
"41576",6776,"Sabin2ref",6751,6801,"132118",4807.86
"41577",6826,"Sabin2ref",6801,6851,"132118",4950.22
"41578",6876,"Sabin2ref",6851,6901,"132118",5040.94
"41579",6926,"Sabin2ref",6901,6951,"132118",5174
"41580",6976,"Sabin2ref",6951,7001,"132118",4816.44
"41581",7026,"Sabin2ref",7001,7051,"132118",4514.96
"41582",7076,"Sabin2ref",7051,7101,"132118",4123.48
"41583",7126,"Sabin2ref",7101,7151,"132118",4029.82
"41584",7176,"Sabin2ref",7151,7201,"132118",3345.8
"41585",7226,"Sabin2ref",7201,7251,"132118",2606.58
"41586",7276,"Sabin2ref",7251,7301,"132118",1872.48
"41587",7326,"Sabin2ref",7301,7351,"132118",1224.34
"41588",7376,"Sabin2ref",7351,7401,"132118",358.7
"41589",1526,"Sabin2ref",1501,1551,"132119",715.7
"41590",1576,"Sabin2ref",1551,1601,"132119",1230.72
"41591",1626,"Sabin2ref",1601,1651,"132119",1736.92
"41592",1676,"Sabin2ref",1651,1701,"132119",2198.12
"41593",1726,"Sabin2ref",1701,1751,"132119",2548
"41594",1776,"Sabin2ref",1751,1801,"132119",2619.78
"41595",1826,"Sabin2ref",1801,1851,"132119",2601.4
"41596",1876,"Sabin2ref",1851,1901,"132119",2645.12
"41597",1926,"Sabin2ref",1901,1951,"132119",2520.68
"41598",1976,"Sabin2ref",1951,2001,"132119",2479.08
"41599",2026,"Sabin2ref",2001,2051,"132119",2562.18
"41600",2076,"Sabin2ref",2051,2101,"132119",2700.74
"41601",2126,"Sabin2ref",2101,2151,"132119",2683.88
"41602",2176,"Sabin2ref",2151,2201,"132119",2647.82
"41603",2226,"Sabin2ref",2201,2251,"132119",2668.5
"41604",2276,"Sabin2ref",2251,2301,"132119",2685.04
"41605",2326,"Sabin2ref",2301,2351,"132119",2518.14
"41606",2376,"Sabin2ref",2351,2401,"132119",2607.96
"41607",2426,"Sabin2ref",2401,2451,"132119",2723.08
"41608",2476,"Sabin2ref",2451,2501,"132119",2660.74
"41609",2526,"Sabin2ref",2501,2551,"132119",2525.8
"41610",2576,"Sabin2ref",2551,2601,"132119",2450.24
"41611",2626,"Sabin2ref",2601,2651,"132119",2292.82
"41612",2676,"Sabin2ref",2651,2701,"132119",2314.38
"41613",2726,"Sabin2ref",2701,2751,"132119",2390.56
"41614",2776,"Sabin2ref",2751,2801,"132119",2588.8
"41615",2826,"Sabin2ref",2801,2851,"132119",2657.68
"41616",2876,"Sabin2ref",2851,2901,"132119",2504.34
"41617",2926,"Sabin2ref",2901,2951,"132119",2395.5
"41618",2976,"Sabin2ref",2951,3001,"132119",2291.62
"41619",3026,"Sabin2ref",3001,3051,"132119",2277.54
"41620",3076,"Sabin2ref",3051,3101,"132119",2416.24
"41621",3126,"Sabin2ref",3101,3151,"132119",2528.16
"41622",3176,"Sabin2ref",3151,3201,"132119",2570.68
"41623",3226,"Sabin2ref",3201,3251,"132119",2718.1
"41624",3276,"Sabin2ref",3251,3301,"132119",3947.02
"41625",3326,"Sabin2ref",3301,3351,"132119",5085.58
"41626",3376,"Sabin2ref",3351,3401,"132119",5948.88
"41627",3426,"Sabin2ref",3401,3451,"132119",6778.12
"41628",3476,"Sabin2ref",3451,3501,"132119",7305.9
"41629",3526,"Sabin2ref",3501,3551,"132119",7169.2
"41630",3576,"Sabin2ref",3551,3601,"132119",7360.88
"41631",3626,"Sabin2ref",3601,3651,"132119",7578.92
"41632",3676,"Sabin2ref",3651,3701,"132119",7462.54
"41633",3726,"Sabin2ref",3701,3751,"132119",7395.76
"41634",3776,"Sabin2ref",3751,3801,"132119",7367.5
"41635",3826,"Sabin2ref",3801,3851,"132119",7562.62
"41636",3876,"Sabin2ref",3851,3901,"132119",7582.28
"41637",3926,"Sabin2ref",3901,3951,"132119",7505.54
"41638",3976,"Sabin2ref",3951,4001,"132119",7064.72
"41639",4026,"Sabin2ref",4001,4051,"132119",6619.66
"41640",4076,"Sabin2ref",4051,4101,"132119",5933.98
"41641",4126,"Sabin2ref",4101,4151,"132119",5653.12
"41642",4176,"Sabin2ref",4151,4201,"132119",5917.28
"41643",4226,"Sabin2ref",4201,4251,"132119",6007.84
"41644",4276,"Sabin2ref",4251,4301,"132119",6068.08
"41645",4326,"Sabin2ref",4301,4351,"132119",5787.34
"41646",4376,"Sabin2ref",4351,4401,"132119",5953.68
"41647",4426,"Sabin2ref",4401,4451,"132119",5848.1
"41648",4476,"Sabin2ref",4451,4501,"132119",5917.08
"41649",4526,"Sabin2ref",4501,4551,"132119",5991.26
"41650",4576,"Sabin2ref",4551,4601,"132119",6244.06
"41651",4626,"Sabin2ref",4601,4651,"132119",6259.58
"41652",4676,"Sabin2ref",4651,4701,"132119",6126.28
"41653",4726,"Sabin2ref",4701,4751,"132119",6054.84
"41654",4776,"Sabin2ref",4751,4801,"132119",5910.74
"41655",4826,"Sabin2ref",4801,4851,"132119",6148.4
"41656",4876,"Sabin2ref",4851,4901,"132119",6057.84
"41657",4926,"Sabin2ref",4901,4951,"132119",6257.34
"41658",4976,"Sabin2ref",4951,5001,"132119",6257.14
"41659",5026,"Sabin2ref",5001,5051,"132119",6617.64
"41660",5076,"Sabin2ref",5051,5101,"132119",6766.86
"41661",5126,"Sabin2ref",5101,5151,"132119",7294.78
